iter	Accuracy	Logloss
1726	0.9536516854	0.1542806917
1727	0.9536516854	0.1540291158
1728	0.9536516854	0.153980189
1729	0.9536516854	0.1539781335
1730	0.9536516854	0.1539415957
1731	0.9536516854	0.1538097129
1732	0.9536516854	0.153688453
1733	0.9536516854	0.1536859681
1734	0.9536516854	0.1536833538
1735	0.9536516854	0.1534458023
1736	0.9536516854	0.1534095358
1737	0.9536516854	0.1533973129
1738	0.9536516854	0.1532543691
1739	0.9536516854	0.1532499662
1740	0.9536516854	0.1532478976
1741	0.9536516854	0.1532333025
1742	0.9536516854	0.1530545984
1743	0.9536516854	0.1530475091
1744	0.9536516854	0.1530277159
1745	0.9536516854	0.1530253122
1746	0.9536516854	0.1529839867
1747	0.9536516854	0.1529834171
1748	0.9536516854	0.1529528567
1749	0.9536516854	0.1529487868
1750	0.9536516854	0.1529182397
1751	0.9536516854	0.1527101303
1752	0.9536516854	0.1525561808
1753	0.9536516854	0.1525477115
1754	0.9536516854	0.1525465997
1755	0.9536516854	0.152442562
1756	0.9536516854	0.152434865
1757	0.9536516854	0.1521852746
1758	0.9536516854	0.1520608324
1759	0.9536516854	0.1520602469
1760	0.9536516854	0.1519582218
1761	0.9536516854	0.1519528742
1762	0.9536516854	0.1519051431
1763	0.9536516854	0.1519034866
1764	0.9536516854	0.1518811835
1765	0.9536516854	0.1518037365
1766	0.9536516854	0.1517963103
1767	0.9536516854	0.1517939035
1768	0.9536516854	0.1517730327
1769	0.9536516854	0.1517391656
1770	0.9536516854	0.1516645437
1771	0.9536516854	0.1516614873
1772	0.9536516854	0.1516328396
1773	0.9536516854	0.1516298034
1774	0.9536516854	0.1516172488
1775	0.9536516854	0.1515917673
1776	0.9536516854	0.151574132
1777	0.9536516854	0.151410244
1778	0.9536516854	0.1514077544
1779	0.9536516854	0.1513965675
1780	0.9536516854	0.1513480213
1781	0.9536516854	0.1512899812
1782	0.9536516854	0.1512432663
1783	0.9536516854	0.1512404734
1784	0.9536516854	0.1512153953
1785	0.9536516854	0.1511966131
1786	0.9536516854	0.1511943536
1787	0.9536516854	0.1511856062
1788	0.9536516854	0.1511723917
1789	0.9536516854	0.1511633286
1790	0.9536516854	0.1511604651
1791	0.9536516854	0.1511584931
1792	0.9536516854	0.1510233911
1793	0.9536516854	0.1509822345
1794	0.9536516854	0.1509632192
1795	0.9536516854	0.1508617516
1796	0.9536516854	0.1508076634
1797	0.9536516854	0.1507127529
1798	0.9536516854	0.1506807014
1799	0.9536516854	0.1506758465
1800	0.9536516854	0.1505133607
1801	0.9536516854	0.150059442
1802	0.9536516854	0.1500542556
1803	0.9536516854	0.1500386792
1804	0.9536516854	0.150002698
1805	0.9536516854	0.1499683897
1806	0.9536516854	0.1499372033
1807	0.9536516854	0.1497790923
1808	0.9536516854	0.1497423621
1809	0.9536516854	0.1496714647
1810	0.9536516854	0.1494517231
1811	0.9536516854	0.1492341362
1812	0.9536516854	0.1491833207
1813	0.9536516854	0.1490339235
1814	0.9536516854	0.1490222939
1815	0.9536516854	0.1489458617
1816	0.9536516854	0.1489038589
1817	0.9536516854	0.1486759302
1818	0.9550561798	0.1484628369
1819	0.9550561798	0.1480266079
1820	0.9550561798	0.1480190983
1821	0.9550561798	0.1479688662
1822	0.9550561798	0.1478278549
1823	0.9550561798	0.1475184267
1824	0.9550561798	0.1475167665
1825	0.9550561798	0.1474976013
1826	0.9550561798	0.147381452
1827	0.9550561798	0.1473434065
1828	0.9550561798	0.1473257968
1829	0.9550561798	0.1472996353
1830	0.9550561798	0.1472532583
1831	0.9550561798	0.1470859187
1832	0.9550561798	0.1470202547
1833	0.9550561798	0.1469798411
1834	0.9550561798	0.1469408528
1835	0.9550561798	0.1469122955
1836	0.9550561798	0.1467568553
1837	0.9550561798	0.1467526124
1838	0.9550561798	0.1467509441
1839	0.9550561798	0.1466476254
1840	0.9550561798	0.1465436963
1841	0.9550561798	0.1464632786
1842	0.9550561798	0.146401152
1843	0.9550561798	0.1463973591
1844	0.9550561798	0.1463966081
1845	0.9550561798	0.1463852844
1846	0.9550561798	0.146012804
1847	0.9550561798	0.1459579944
1848	0.9550561798	0.145881152
1849	0.9550561798	0.1456831703
1850	0.9550561798	0.1456485691
1851	0.9550561798	0.1455817063
1852	0.9550561798	0.1454605924
1853	0.9550561798	0.1454368491
1854	0.9550561798	0.1454338575
1855	0.9550561798	0.1453868133
1856	0.9550561798	0.1453627961
1857	0.9550561798	0.1453448206
1858	0.9550561798	0.1453328333
1859	0.9550561798	0.1453122639
1860	0.9550561798	0.1451964118
1861	0.9550561798	0.1451910166
1862	0.9550561798	0.1451554573
1863	0.9564606742	0.1450062566
1864	0.9564606742	0.1449947659
1865	0.9564606742	0.1449799093
1866	0.9564606742	0.1449774305
1867	0.9564606742	0.1449358744
1868	0.9564606742	0.1448926997
1869	0.9564606742	0.1448510068
1870	0.9564606742	0.1447350306
1871	0.9564606742	0.1447123855
1872	0.9564606742	0.14466626
1873	0.9564606742	0.1446587759
1874	0.9564606742	0.1446114511
1875	0.9564606742	0.1445658685
1876	0.9564606742	0.1445186731
1877	0.9564606742	0.1444138523
1878	0.9564606742	0.1443173174
1879	0.9564606742	0.1443034486
1880	0.9564606742	0.1442732144
1881	0.9564606742	0.1442385131
1882	0.9564606742	0.1441161446
1883	0.9564606742	0.1440978359
1884	0.9564606742	0.1440740538
1885	0.9564606742	0.1440709407
1886	0.9564606742	0.1440597264
1887	0.9564606742	0.1440154027
1888	0.9564606742	0.1440076495
1889	0.9564606742	0.1440027724
1890	0.9564606742	0.1434955094
1891	0.9564606742	0.1434799225
1892	0.9564606742	0.1426781606
1893	0.9564606742	0.1426651691
1894	0.9564606742	0.14264327
1895	0.9564606742	0.1426430267
1896	0.9564606742	0.1425045273
1897	0.9564606742	0.1425019234
1898	0.9564606742	0.142453006
1899	0.9564606742	0.1424258534
1900	0.9564606742	0.1423810078
1901	0.9564606742	0.142367398
1902	0.9564606742	0.1423568277
1903	0.9564606742	0.142338359
1904	0.9564606742	0.1422734517
1905	0.9564606742	0.1418955058
1906	0.9564606742	0.1418785725
1907	0.9564606742	0.1418758279
1908	0.9564606742	0.1418032314
1909	0.9564606742	0.1417277752
1910	0.9564606742	0.1417189714
1911	0.9564606742	0.1416567078
1912	0.9564606742	0.1416485888
1913	0.9564606742	0.1416479817
1914	0.9564606742	0.1416350599
1915	0.9564606742	0.141615828
1916	0.9564606742	0.1416034248
1917	0.9564606742	0.1415538717
1918	0.9564606742	0.1415448771
1919	0.9564606742	0.1415312934
1920	0.9564606742	0.1410105583
1921	0.9564606742	0.1410023435
1922	0.9564606742	0.1410008126
1923	0.9564606742	0.1404445314
1924	0.9564606742	0.1404186498
1925	0.9564606742	0.1403243515
1926	0.9564606742	0.1402701514
1927	0.9564606742	0.1401684419
1928	0.9564606742	0.1400844635
1929	0.9578651685	0.1400256549
1930	0.9578651685	0.1400125917
1931	0.9578651685	0.1399932233
1932	0.9578651685	0.1399408744
1933	0.9578651685	0.1399353015
1934	0.9578651685	0.1399300653
1935	0.9578651685	0.1399238494
1936	0.9578651685	0.1399203895
1937	0.9578651685	0.1398779142
1938	0.9578651685	0.1398592479
1939	0.9578651685	0.1397992693
1940	0.9578651685	0.1397797075
1941	0.9578651685	0.139770044
1942	0.9578651685	0.139760337
1943	0.9578651685	0.1396886862
1944	0.9578651685	0.1396802367
1945	0.9578651685	0.1395998776
1946	0.9578651685	0.1395702272
1947	0.9578651685	0.139566973
1948	0.9578651685	0.1395288697
1949	0.9578651685	0.1395284932
1950	0.9578651685	0.1395090572
1951	0.9578651685	0.1394908275
1952	0.9578651685	0.1394175423
1953	0.9578651685	0.139369402
1954	0.9578651685	0.1393415232
1955	0.9578651685	0.1393286231
1956	0.9578651685	0.1392434388
1957	0.9578651685	0.1391144097
1958	0.9578651685	0.1391112486
1959	0.9578651685	0.1390740299
1960	0.9578651685	0.1390669097
1961	0.9578651685	0.1390475977
1962	0.9578651685	0.138907116
1963	0.9578651685	0.1388410295
1964	0.9578651685	0.138782667
1965	0.9578651685	0.1385711286
1966	0.9578651685	0.138552195
1967	0.9578651685	0.1385342496
1968	0.9578651685	0.1385122617
1969	0.9578651685	0.1384883421
1970	0.9578651685	0.1384437496
1971	0.9578651685	0.1384204647
1972	0.9578651685	0.1383881798
1973	0.9578651685	0.1383808589
1974	0.9578651685	0.1382814391
1975	0.9578651685	0.1382540907
1976	0.9578651685	0.1382468945
1977	0.9578651685	0.1382193914
1978	0.9578651685	0.1381904129
1979	0.9578651685	0.138178064
1980	0.9578651685	0.1381710134
1981	0.9578651685	0.1381651503
1982	0.9578651685	0.1381526336
1983	0.9578651685	0.1381464531
1984	0.9578651685	0.1381412803
1985	0.9578651685	0.1380994655
1986	0.9578651685	0.1380795367
1987	0.9578651685	0.1380580866
1988	0.9578651685	0.1380339126
1989	0.9578651685	0.1380076084
1990	0.9578651685	0.1379555639
1991	0.9578651685	0.1379462204
1992	0.9578651685	0.1379400076
1993	0.9578651685	0.1379375777
1994	0.9578651685	0.1379113851
1995	0.9578651685	0.137892218
1996	0.9578651685	0.137670993
1997	0.9578651685	0.1376331938
1998	0.9578651685	0.1376288283
1999	0.9578651685	0.137622012
2000	0.9578651685	0.1375875513
2001	0.9578651685	0.1375805825
2002	0.9578651685	0.1375768896
2003	0.9578651685	0.1375579286
2004	0.9578651685	0.1375305599
2005	0.9578651685	0.137517069
2006	0.9578651685	0.1374830456
2007	0.9578651685	0.1374771545
2008	0.9578651685	0.1374711496
2009	0.9578651685	0.1374052827
2010	0.9578651685	0.1373985766
2011	0.9578651685	0.1373534754
2012	0.9578651685	0.1373386332
2013	0.9578651685	0.1373294899
2014	0.9578651685	0.1373225317
2015	0.9578651685	0.137292198
2016	0.9578651685	0.1372587765
2017	0.9578651685	0.1372186562
2018	0.9578651685	0.1371474463
2019	0.9578651685	0.1371418861
2020	0.9578651685	0.1370586745
2021	0.9578651685	0.1370096573
2022	0.9578651685	0.1369969501
2023	0.9578651685	0.1369471256
2024	0.9578651685	0.1369017598
2025	0.9578651685	0.136665098
2026	0.9578651685	0.1366469712
2027	0.9578651685	0.1366159269
2028	0.9578651685	0.1365280987
2029	0.9578651685	0.1364913029
2030	0.9578651685	0.1364459251
2031	0.9578651685	0.1364301065
2032	0.9578651685	0.1364285373
2033	0.9578651685	0.1364276266
2034	0.9578651685	0.1363687862
2035	0.9578651685	0.1363679409
2036	0.9578651685	0.1360963487
2037	0.9578651685	0.1360934057
2038	0.9578651685	0.1360831268
2039	0.9578651685	0.1360768523
2040	0.9578651685	0.1360689683
2041	0.9578651685	0.1359987323
2042	0.9578651685	0.1359958709
2043	0.9578651685	0.1359657615
2044	0.9578651685	0.1359631201
2045	0.9578651685	0.1359597808
2046	0.9578651685	0.1359365881
2047	0.9578651685	0.1359273312
2048	0.9578651685	0.1358597948
2049	0.9578651685	0.1357942022
2050	0.9578651685	0.1357920214
2051	0.9578651685	0.1357773059
2052	0.9578651685	0.1357663794
2053	0.9578651685	0.1357497162
2054	0.9578651685	0.1356940068
2055	0.9578651685	0.1356783426
2056	0.9578651685	0.1354109114
2057	0.9578651685	0.1354020132
2058	0.9578651685	0.1353991646
2059	0.9578651685	0.1353955357
2060	0.9578651685	0.1353721771
2061	0.9578651685	0.1353019529
2062	0.9578651685	0.135300435
2063	0.9578651685	0.1352172954
2064	0.9578651685	0.1352163841
2065	0.9578651685	0.1351493409
2066	0.9578651685	0.135145282
2067	0.9578651685	0.1351150019
2068	0.9578651685	0.1350954993
2069	0.9578651685	0.1350831681
2070	0.9578651685	0.13505603
2071	0.9578651685	0.1350340092
2072	0.9578651685	0.1350309106
2073	0.9578651685	0.1350249528
2074	0.9578651685	0.1349969387
2075	0.9578651685	0.1349346161
2076	0.9578651685	0.1349251627
2077	0.9578651685	0.1346925961
2078	0.9578651685	0.1346846114
2079	0.9578651685	0.1346492123
2080	0.9578651685	0.1346318992
2081	0.9578651685	0.134502399
2082	0.9578651685	0.1344039569
2083	0.9578651685	0.1342007138
2084	0.9578651685	0.1341995239
2085	0.9578651685	0.134181563
2086	0.9578651685	0.1341749599
2087	0.9578651685	0.1341730583
2088	0.9578651685	0.1341709491
2089	0.9578651685	0.134161403
2090	0.9578651685	0.1339410077
2091	0.9578651685	0.1338926121
2092	0.9578651685	0.1338741439
2093	0.9578651685	0.1338629814
2094	0.9578651685	0.133731126
2095	0.9578651685	0.1337206363
2096	0.9578651685	0.1337040215
2097	0.9578651685	0.133695534
2098	0.9578651685	0.1336907469
2099	0.9578651685	0.1336614737
2100	0.9578651685	0.1336271262
2101	0.9578651685	0.1336098557
2102	0.9578651685	0.1336040644
2103	0.9578651685	0.1336021538
2104	0.9578651685	0.1335450238
2105	0.9578651685	0.1334582649
2106	0.9578651685	0.1334384086
2107	0.9578651685	0.1334226756
2108	0.9578651685	0.1334010045
2109	0.9578651685	0.1333891092
2110	0.9578651685	0.1333244158
2111	0.9578651685	0.1333190828
2112	0.9578651685	0.1333054317
2113	0.9578651685	0.1332841481
2114	0.9578651685	0.1332031891
2115	0.9578651685	0.1331862808
2116	0.9578651685	0.133140033
2117	0.9564606742	0.1331300917
2118	0.9578651685	0.1330909588
2119	0.9578651685	0.1330167726
2120	0.9578651685	0.1329723599
2121	0.9578651685	0.1329616246
2122	0.9564606742	0.1328808972
2123	0.9578651685	0.1328749398
2124	0.9578651685	0.1328623495
2125	0.9578651685	0.1327527883
2126	0.9578651685	0.1327476294
2127	0.9578651685	0.1327466038
2128	0.9564606742	0.1325829507
2129	0.9564606742	0.1325377398
2130	0.9564606742	0.1325021659
2131	0.9564606742	0.1324603343
2132	0.9564606742	0.1324562474
2133	0.9564606742	0.1324321211
2134	0.9564606742	0.132419431
2135	0.9564606742	0.1324118132
2136	0.9564606742	0.1323075768
2137	0.9564606742	0.1319684419
2138	0.9564606742	0.1319506878
2139	0.9578651685	0.1318350502
2140	0.9578651685	0.1318202578
2141	0.9578651685	0.1317692154
2142	0.9578651685	0.1317119474
2143	0.9578651685	0.1316733854
2144	0.9578651685	0.131657748
2145	0.9578651685	0.1316234322
2146	0.9578651685	0.1316230765
2147	0.9578651685	0.1316165611
2148	0.9578651685	0.1314596278
2149	0.9578651685	0.1314526908
2150	0.9578651685	0.1314459206
2151	0.9578651685	0.1314237092
2152	0.9578651685	0.1313994214
2153	0.9564606742	0.131366233
2154	0.9564606742	0.1312985078
2155	0.9564606742	0.1312527357
2156	0.9564606742	0.1312162755
2157	0.9564606742	0.1310478511
2158	0.9564606742	0.1310356312
2159	0.9564606742	0.1310294462
2160	0.9564606742	0.1309803709
2161	0.9564606742	0.1309554616
2162	0.9564606742	0.1309206097
2163	0.9564606742	0.1308924844
2164	0.9564606742	0.130826007
2165	0.9564606742	0.1307958226
2166	0.9564606742	0.1307926126
2167	0.9564606742	0.1307850972
2168	0.9564606742	0.1307767615
2169	0.9564606742	0.1306304555
2170	0.9564606742	0.1306265282
2171	0.9564606742	0.1305828643
2172	0.9564606742	0.1305047722
2173	0.9564606742	0.130500131
2174	0.9564606742	0.1304927228
2175	0.9564606742	0.1304778829
2176	0.9564606742	0.1304732922
2177	0.9564606742	0.1304726754
2178	0.9564606742	0.130450852
2179	0.9564606742	0.1304479043
2180	0.9564606742	0.1304345391
2181	0.9564606742	0.130329404
2182	0.9564606742	0.1303023777
2183	0.9564606742	0.1302819848
2184	0.9564606742	0.1302302272
2185	0.9564606742	0.1302024559
2186	0.9564606742	0.1301686016
2187	0.9564606742	0.1301578279
2188	0.9564606742	0.1301562295
2189	0.9564606742	0.1298538759
2190	0.9564606742	0.1297848127
2191	0.9564606742	0.1297388273
2192	0.9564606742	0.1297373962
2193	0.9564606742	0.1297216478
2194	0.9564606742	0.1295798221
2195	0.9564606742	0.1295416167
2196	0.9564606742	0.1294876507
2197	0.9564606742	0.1294613922
2198	0.9564606742	0.1294222423
2199	0.9564606742	0.1294180444
2200	0.9564606742	0.1293849811
2201	0.9564606742	0.1293747783
2202	0.9564606742	0.1293707283
2203	0.9564606742	0.129348165
2204	0.9564606742	0.1293287824
2205	0.9564606742	0.1293194145
2206	0.9564606742	0.1292871747
2207	0.9564606742	0.1292748702
2208	0.9564606742	0.1292702993
2209	0.9564606742	0.1290357344
2210	0.9564606742	0.1290341185
2211	0.9564606742	0.1290318377
2212	0.9564606742	0.1290113258
2213	0.9564606742	0.1290026354
2214	0.9564606742	0.1290013485
2215	0.9564606742	0.1289794887
2216	0.9564606742	0.1289360314
2217	0.9564606742	0.1289037785
2218	0.9564606742	0.1288459156
2219	0.9564606742	0.1288310846
2220	0.9564606742	0.1288025781
2221	0.9564606742	0.128769473
2222	0.9564606742	0.1287580142
2223	0.9564606742	0.1287431827
2224	0.9564606742	0.128712744
2225	0.9564606742	0.128701411
2226	0.9564606742	0.1286708069
2227	0.9564606742	0.1286598689
2228	0.9564606742	0.1286539163
2229	0.9564606742	0.1286227325
2230	0.9564606742	0.1285870598
2231	0.9564606742	0.1285173209
2232	0.9564606742	0.1284401589
2233	0.9564606742	0.1284270467
2234	0.9564606742	0.1284226667
2235	0.9564606742	0.1284177186
2236	0.9564606742	0.1284158239
2237	0.9564606742	0.1283903638
2238	0.9564606742	0.1283549316
2239	0.9564606742	0.1283370325
2240	0.9564606742	0.1283282062
2241	0.9564606742	0.1282152422
2242	0.9564606742	0.1280630402
2243	0.9564606742	0.1280518989
2244	0.9564606742	0.1280489562
2245	0.9564606742	0.1278927719
2246	0.9578651685	0.1278529134
2247	0.9578651685	0.1278474402
2248	0.9578651685	0.1278459739
2249	0.9578651685	0.1278416427
2250	0.9578651685	0.1278169571
2251	0.9578651685	0.1278015034
2252	0.9578651685	0.1277943562
2253	0.9578651685	0.12777804
2254	0.9578651685	0.1277074953
2255	0.9578651685	0.1277050465
2256	0.9578651685	0.127616072
2257	0.9578651685	0.1276078023
2258	0.9578651685	0.1275906392
2259	0.9578651685	0.1275758703
2260	0.9578651685	0.1274883322
2261	0.9578651685	0.1274820382
2262	0.9578651685	0.1274816512
2263	0.9578651685	0.1274677686
2264	0.9578651685	0.1273654097
2265	0.9578651685	0.1273650355
2266	0.9578651685	0.1273492839
2267	0.9578651685	0.127310613
2268	0.9578651685	0.1272841415
2269	0.9578651685	0.1272620795
2270	0.9578651685	0.1272264273
2271	0.9578651685	0.1272134738
2272	0.9578651685	0.1272090592
2273	0.9578651685	0.1272027826
2274	0.9578651685	0.1271821796
2275	0.9578651685	0.1271173022
2276	0.9578651685	0.1271139457
2277	0.9578651685	0.1271127334
2278	0.9578651685	0.127108175
2279	0.9578651685	0.1271012453
2280	0.9578651685	0.1270760485
2281	0.9578651685	0.1270089182
2282	0.9578651685	0.1270066813
2283	0.9578651685	0.1269885588
2284	0.9578651685	0.1269864818
2285	0.9578651685	0.1269477772
2286	0.9578651685	0.1267036383
2287	0.9578651685	0.1266943506
2288	0.9578651685	0.1266867841
2289	0.9578651685	0.1266652123
2290	0.9578651685	0.1266534328
2291	0.9578651685	0.1266423742
2292	0.9592696629	0.1266321004
2293	0.9592696629	0.1265780192
2294	0.9592696629	0.1265773095
2295	0.9578651685	0.1265630507
2296	0.9578651685	0.1265588075
2297	0.9578651685	0.1265504602
2298	0.9578651685	0.1265489315
2299	0.9578651685	0.1265456124
2300	0.9592696629	0.1264980019
2301	0.9592696629	0.1264873805
2302	0.9592696629	0.1264866421
2303	0.9578651685	0.1264724438
2304	0.9578651685	0.126451677
2305	0.9578651685	0.1264282461
2306	0.9578651685	0.1263007672
2307	0.9578651685	0.126299411
2308	0.9578651685	0.1262980374
2309	0.9578651685	0.1262810875
2310	0.9592696629	0.1262426079
2311	0.9578651685	0.1262354499
2312	0.9578651685	0.126108384
2313	0.9578651685	0.1261016256
2314	0.9578651685	0.1260921078
2315	0.9578651685	0.1260605448
2316	0.9578651685	0.125754896
2317	0.9578651685	0.1257126344
2318	0.9578651685	0.1256672353
2319	0.9592696629	0.1255582146
2320	0.9592696629	0.1255033576
2321	0.9592696629	0.1253717247
2322	0.9592696629	0.125362151
2323	0.9592696629	0.1253518808
2324	0.9592696629	0.1250413162
2325	0.9592696629	0.1250354976
2326	0.9592696629	0.1250313817
2327	0.9592696629	0.1249834161
2328	0.9592696629	0.1249827213
2329	0.9592696629	0.12496408
2330	0.9592696629	0.1249560463
2331	0.9592696629	0.1249477419
2332	0.9592696629	0.1249471444
2333	0.9592696629	0.1248354355
2334	0.9578651685	0.1247916083
2335	0.9592696629	0.124786689
2336	0.9592696629	0.1247717101
2337	0.9592696629	0.1247601097
2338	0.9592696629	0.1247476904
2339	0.9592696629	0.1247358218
2340	0.9592696629	0.1247353936
2341	0.9592696629	0.124733605
2342	0.9592696629	0.1247241615
2343	0.9592696629	0.1247084437
2344	0.9592696629	0.124592534
2345	0.9592696629	0.124579418
2346	0.9592696629	0.1245368638
2347	0.9592696629	0.1245177684
2348	0.9592696629	0.1245092791
2349	0.9592696629	0.1244230216
2350	0.9592696629	0.1244117049
2351	0.9592696629	0.1244037492
2352	0.9592696629	0.1243976997
2353	0.9592696629	0.124367252
2354	0.9592696629	0.124209457
2355	0.9592696629	0.1242073038
2356	0.9592696629	0.1242055253
2357	0.9592696629	0.1241473498
2358	0.9592696629	0.1241371941
2359	0.9578651685	0.124065828
2360	0.9578651685	0.124047084
2361	0.9578651685	0.1240076039
2362	0.9578651685	0.1239411901
2363	0.9578651685	0.1238583547
2364	0.9578651685	0.1238444075
2365	0.9578651685	0.1238180452
2366	0.9578651685	0.1238106072
2367	0.9578651685	0.1238053811
2368	0.9578651685	0.1238037005
2369	0.9578651685	0.123794342
2370	0.9578651685	0.1237766914
2371	0.9578651685	0.1237625505
2372	0.9578651685	0.1237574306
2373	0.9578651685	0.1236533831
2374	0.9578651685	0.1236426471
2375	0.9578651685	0.1235763945
2376	0.9578651685	0.1235302312
2377	0.9578651685	0.1235209008
2378	0.9578651685	0.1235174813
2379	0.9606741573	0.1231705561
2380	0.9606741573	0.1230531605
2381	0.9606741573	0.1230260128
2382	0.9606741573	0.123004805
2383	0.9606741573	0.122964699
2384	0.9606741573	0.1229155723
2385	0.9606741573	0.1228792926
2386	0.9606741573	0.1228608732
2387	0.9606741573	0.122855618
2388	0.9606741573	0.1226751611
2389	0.9620786517	0.122645784
2390	0.9606741573	0.12256458
2391	0.9606741573	0.1225620126
2392	0.9606741573	0.1225019774
2393	0.9606741573	0.1224281444
2394	0.9606741573	0.1224101372
2395	0.9606741573	0.1222732183
2396	0.9606741573	0.122219052
2397	0.9606741573	0.1221943264
2398	0.9606741573	0.1221155197
2399	0.9606741573	0.122111529
2400	0.9606741573	0.1221000693
2401	0.9606741573	0.1220966163
2402	0.9606741573	0.1220903679
2403	0.9606741573	0.1220887644
2404	0.9606741573	0.1219632773
2405	0.9606741573	0.121959385
2406	0.9606741573	0.1219583631
2407	0.9606741573	0.1218410261
2408	0.9606741573	0.1218395196
2409	0.9606741573	0.1218194057
2410	0.9606741573	0.1218135106
2411	0.9606741573	0.1218125351
2412	0.9606741573	0.121791493
2413	0.9606741573	0.1216828709
2414	0.9606741573	0.1214541558
2415	0.9606741573	0.1214486877
2416	0.9606741573	0.1214486262
2417	0.9606741573	0.1214228367
2418	0.9606741573	0.1214191104
2419	0.9606741573	0.1213987018
2420	0.9606741573	0.1212859553
2421	0.9606741573	0.1212797588
2422	0.9606741573	0.1212169409
2423	0.9606741573	0.1212056238
2424	0.9606741573	0.1211883073
2425	0.9606741573	0.1211696423
2426	0.9606741573	0.1211533566
2427	0.9606741573	0.1211260542
2428	0.9606741573	0.1211100508
2429	0.9606741573	0.121030226
2430	0.9606741573	0.1210225526
2431	0.9606741573	0.1209382471
2432	0.9606741573	0.12093494
2433	0.9606741573	0.1209156357
2434	0.9606741573	0.1208529603
2435	0.9606741573	0.1208241785
2436	0.9606741573	0.1208076924
2437	0.9606741573	0.1207898532
2438	0.9606741573	0.1207054603
2439	0.9606741573	0.120550281
2440	0.9606741573	0.1205437742
2441	0.9606741573	0.1203464752
2442	0.9606741573	0.1203024349
2443	0.9620786517	0.1202818196
2444	0.9620786517	0.1202460025
2445	0.9620786517	0.1202361085
2446	0.9620786517	0.1202187416
2447	0.9620786517	0.1202115699
2448	0.9620786517	0.1201985968
2449	0.9620786517	0.1200838319
2450	0.9620786517	0.1200701346
2451	0.9620786517	0.1200451384
2452	0.9620786517	0.1200340122
2453	0.9620786517	0.1194738043
2454	0.9620786517	0.1193926658
2455	0.9620786517	0.1193806048
2456	0.9620786517	0.119274462
2457	0.9620786517	0.1192413954
2458	0.9620786517	0.1191864538
2459	0.9620786517	0.1189188
2460	0.9620786517	0.1188656314
2461	0.9620786517	0.1187962684
2462	0.9620786517	0.1187739227
2463	0.9620786517	0.1187498642
2464	0.9620786517	0.1187248957
2465	0.9620786517	0.1187029435
2466	0.9620786517	0.1186994523
2467	0.9634831461	0.1186627017
2468	0.9634831461	0.1186602372
2469	0.9634831461	0.1186496534
2470	0.9620786517	0.1185999146
2471	0.9620786517	0.1185869042
2472	0.9620786517	0.1185730444
2473	0.9620786517	0.1185690412
2474	0.9620786517	0.1185600609
2475	0.9620786517	0.1185579535
2476	0.9620786517	0.1185288797
2477	0.9620786517	0.1185258935
2478	0.9620786517	0.1185157719
2479	0.9620786517	0.1185042641
2480	0.9620786517	0.1185015141
2481	0.9620786517	0.1184915761
2482	0.9620786517	0.1184833415
2483	0.9620786517	0.118476376
2484	0.9620786517	0.1184701238
2485	0.9620786517	0.1184423687
2486	0.9620786517	0.1184200573
2487	0.9620786517	0.1184148288
2488	0.9620786517	0.1184021605
2489	0.9620786517	0.1183990816
2490	0.9620786517	0.1183864666
2491	0.9620786517	0.1183642272
2492	0.9620786517	0.1183565355
2493	0.9620786517	0.1183498521
2494	0.9620786517	0.1183495304
2495	0.9620786517	0.1183248967
2496	0.9620786517	0.1183127727
2497	0.9634831461	0.1183006713
2498	0.9634831461	0.1182724859
2499	0.9634831461	0.1182686216
